0.081413,0.007617,0.021529,0.006062,0.004042,0.011736,0.002526,0.346559,0.005402,0.111530,0.012397,0.010104,0.006257,0.012086,0.004858,0.005052,0.025531,0.004935,0.025376,0.056581,0.004275,1.000000,0.068162,0.068472,0.104652,1630.0
0.069644,0.005032,0.003873,0.003884,0.003069,0.009678,0.006641,0.379616,0.007425,0.061297,0.011319,0.008594,0.003090,0.004431,0.002446,0.007103,0.039935,0.004120,0.005837,0.047971,0.002682,1.000000,0.070074,0.074827,0.059430,1863.0
0.089920,0.011459,0.074135,0.001871,0.002689,0.001754,0.000351,0.278297,0.001052,0.146048,0.006548,0.002572,0.002105,0.304958,0.006431,0.001871,0.002339,0.002806,0.069925,0.023503,0.003508,1.000000,0.014149,0.008653,0.052502,1623.0
0.067470,0.004598,0.001949,0.004798,0.001999,0.007996,0.005548,0.346294,0.023240,0.043830,0.011895,0.005797,0.002899,0.000600,0.002349,0.004348,0.042981,0.002849,0.004098,0.034235,0.002049,1.000000,0.072667,0.122195,0.078215,1901.0
0.065611,0.005000,0.003745,0.005535,0.003000,0.005373,0.002651,0.293260,0.006861,0.075495,0.013955,0.015280,0.003791,0.002605,0.002861,0.009396,0.020537,0.004535,0.007884,0.043399,0.001651,1.000000,0.073728,0.066053,0.041632,1921.0
0.028752,0.003023,0.001425,0.002519,0.004222,0.028161,0.005611,0.325058,0.001928,0.079566,0.019266,0.002554,0.007905,0.000365,0.003700,0.002571,0.018971,0.003561,0.008078,0.151888,0.002467,1.000000,0.095775,0.030697,0.038220,1832.0
0.049485,0.004284,0.003459,0.002201,0.004324,0.008018,0.002240,0.375167,0.004795,0.069963,0.019928,0.025902,0.002987,0.002044,0.002516,0.002948,0.028968,0.003655,0.007311,0.064264,0.002083,1.000000,0.088201,0.069491,0.057346,1848.0
0.057900,0.003788,0.003247,0.007035,0.003788,0.005952,0.004329,0.308442,0.007576,0.062229,0.020563,0.023268,0.000541,0.003788,0.003247,0.004329,0.048701,0.002165,0.009740,0.053030,0.000541,0.951299,0.095238,0.080087,0.058983,1848.0
0.071692,0.004571,0.008489,0.005784,0.004011,0.004524,0.002565,0.335883,0.008582,0.071365,0.020617,0.011148,0.008489,0.002565,0.005457,0.025608,0.013480,0.004011,0.025188,0.058631,0.002612,1.000000,0.076123,0.035449,0.034470,1768.0
0.030831,0.010156,0.003627,0.005078,0.008705,0.027203,0.004353,0.300326,0.003264,0.071454,0.036997,0.008705,0.007980,0.002176,0.001814,0.003264,0.043163,0.005441,0.010156,0.096482,0.002539,1.000000,0.104824,0.064200,0.084149,1835.0
0.273032,0.015009,0.009332,0.007944,0.011751,0.010583,0.005127,0.326800,0.003862,0.073615,0.013030,0.005402,0.009332,0.018088,0.032478,0.005828,0.008219,0.013387,0.121885,0.131163,0.103330,1.000000,0.032079,0.013827,0.092046,1650.0
0.097058,0.003720,0.001111,0.018648,0.001304,0.005363,0.005411,0.330692,0.006377,0.039471,0.008310,0.004058,0.001643,0.001256,0.001932,0.002271,0.026571,0.002947,0.001739,0.032562,0.002174,1.000000,0.073385,0.105464,0.077443,1951.0
0.109174,0.010872,0.080780,0.003954,0.002157,0.001797,0.000180,0.338305,0.001528,0.185282,0.003954,0.002786,0.000988,0.311169,0.003594,0.000988,0.006470,0.002696,0.074221,0.016444,0.006380,1.000000,0.015365,0.013568,0.071794,1623.0
0.062530,0.002292,0.002693,0.040388,0.004354,0.003151,0.005557,0.406405,0.007562,0.042336,0.009739,0.004383,0.003953,0.006961,0.002578,0.002206,0.019220,0.003065,0.002721,0.042279,0.002062,1.000000,0.083269,0.124517,0.043110,1956.0
0.085798,0.012310,0.006593,0.005936,0.090759,0.009495,0.005794,0.285528,0.003965,0.108161,0.020349,0.008137,0.007699,0.005038,0.011478,0.008126,0.017895,0.007962,0.076488,0.153930,0.008236,1.000000,0.065690,0.022167,0.062065,1712.0
0.017252,0.011707,0.014787,0.001232,0.003697,0.004313,0.000616,0.159581,0.001848,0.099815,0.000000,0.002465,0.000616,0.008626,0.003081,0.001848,0.003697,0.001848,0.046827,0.014171,0.005545,0.382009,0.006778,0.008010,0.049908,1623.0
0.104642,0.009224,0.006956,0.017844,0.049146,0.005595,0.011039,0.330561,0.007258,0.114320,0.040073,0.006049,0.012853,0.004537,0.015122,0.012551,0.008015,0.009375,0.052926,0.193558,0.006956,1.000000,0.082111,0.019205,0.029790,1748.0
0.043808,0.002394,0.002154,0.004229,0.001516,0.004788,0.002075,0.353894,0.022103,0.047159,0.005027,0.004868,0.001676,0.001037,0.005346,0.002952,0.029604,0.002394,0.002075,0.020029,0.002553,1.000000,0.057214,0.077721,0.088414,1906.0
0.227217,0.010503,0.047403,0.006369,0.015832,0.006676,0.003858,0.372826,0.003583,0.182233,0.012188,0.006859,0.004073,0.102156,0.006400,0.005481,0.015066,0.013841,0.096552,0.074841,0.008146,1.000000,0.053191,0.026948,0.080506,1623.0
0.048894,0.002929,0.001870,0.002705,0.002270,0.055398,0.002247,0.368556,0.001952,0.065878,0.018972,0.004352,0.003317,0.001235,0.002047,0.002799,0.029616,0.002788,0.007410,0.074052,0.002940,1.000000,0.098599,0.065290,0.055657,1827.0
0.038695,0.001464,0.009831,0.003556,0.002510,0.002719,0.002719,0.389249,0.004183,0.052709,0.018197,0.013595,0.002928,0.000418,0.001046,0.001882,0.018825,0.001673,0.005229,0.048316,0.001882,1.000000,0.074671,0.066304,0.041623,1848.0
0.172999,0.003234,0.002829,0.035974,0.004446,0.006467,0.003638,0.362571,0.012935,0.030315,0.005255,0.006063,0.003234,0.015764,0.002829,0.011318,0.017381,0.003638,0.000404,0.016168,0.002425,1.000000,0.052951,0.193614,0.065077,1991.0
0.068570,0.011338,0.037592,0.006074,0.006007,0.011338,0.002227,0.346291,0.003442,0.163663,0.013363,0.007154,0.008504,0.086455,0.008504,0.004387,0.012148,0.006749,0.071607,0.098266,0.004724,1.000000,0.050550,0.023824,0.089694,1623.0
0.180839,0.002761,0.002485,0.067642,0.002485,0.006074,0.005522,0.379348,0.013252,0.037548,0.013528,0.004694,0.002209,0.002485,0.003865,0.004694,0.028437,0.008559,0.002761,0.038377,0.004417,1.000000,0.074268,0.162617,0.073716,1958.0
